player_id,player_name,gender,purchase_date,age,gaming_console
1871,Donna Sanchez,Female,2024-03-20,44,PC
1872,Linda Jones,Female,2023-07-14,41,PlayStation 5
1873,Andrew Gonzalez,Male,2023-11-22,27,PlayStation 4
1874,Sandra Lee,Female,2023-02-17,45,PlayStation 4
1875,Michelle Miller,Female,2023-06-02,25,Xbox Series X
1876,Jessica Johnson,Female,2023-10-14,41,PlayStation 5
1877,Paul Jackson,Male,2023-03-25,22,Nintendo Switch
1878,Amanda Williams,Female,2024-02-02,32,PlayStation 4
1879,Lisa Thomas,Female,2023-07-03,30,Xbox Series X
1880,Lisa Taylor,Female,2024-05-21,31,Nintendo Switch
1881,Sarah Jackson,Female,2024-08-20,36,PC
1882,Susan Davis,Female,2023-08-29,30,Nintendo Switch
1883,Susan Martinez,Female,2024-01-22,44,PlayStation 4
1884,David Robinson,Male,2024-07-17,24,PC
1885,William Harris,Male,2024-03-31,25,PlayStation 4
1886,Matthew Davis,Male,2024-04-21,17,PlayStation 4
1887,Amanda Hernandez,Female,2024-04-23,30,Nintendo Switch
1888,Mark Lopez,Male,2023-10-07,26,Nintendo Switch
1889,Mary Garcia,Female,2023-09-29,23,PC
1890,Matthew Lewis,Male,2024-05-28,25,PlayStation 4
1891,Andrew Lee,Male,2023-10-11,41,PlayStation 5
1892,Michael Brown,Male,2023-02-09,27,PlayStation 4
1893,Richard Hernandez,Male,2023-12-04,37,Xbox Series X
1894,Karen White,Female,2023-10-09,37,PlayStation 5
1895,Kevin Jones,Male,2024-07-10,38,Xbox Series X
1896,James Harris,Male,2023-12-21,25,Nintendo Switch
1897,Betty Clark,Female,2024-11-02,40,PC
1898,Steven Lee,Female,2023-06-02,40,Nintendo Switch
1899,Joseph Davis,Male,2023-08-03,39,Nintendo Switch
1900,Joseph Taylor,Male,2024-07-19,41,Nintendo Switch
1901,Ashley Hernandez,Female,2023-07-12,26,Nintendo Switch
1902,Mark Miller,Male,2024-07-25,30,PC
1903,Lisa Jones,Female,2023-05-12,43,Xbox Series X
1904,James Thomas,Male,2023-12-30,42,Xbox Series X
1905,Joseph Wilson,Male,2024-02-18,37,PlayStation 4
1906,Karen Hernandez,Female,2024-08-04,16,PC
1907,William Jones,Male,2024-10-06,34,PlayStation 4
1908,Kevin Jackson,Male,2023-07-29,28,Nintendo Switch
1909,Robert Moore,Male,2024-05-01,22,PC
1910,Nancy Jackson,Female,2023-11-08,36,PC
1911,David Brown,Male,2023-07-01,33,PC
1912,Kevin Thomas,Male,2023-07-23,21,PC
1913,Anthony Martinez,Male,2023-10-26,23,PlayStation 4
1914,Robert Anderson,Male,2024-06-14,27,PC
1915,David Hernandez,Male,2023-06-10,28,PC
1916,William Moore,Male,2023-03-12,31,Nintendo Switch
1917,Susan Jones,Female,2024-03-18,25,Nintendo Switch
1918,David Martin,Male,2024-08-24,25,PlayStation 5
1919,Paul Thompson,Male,2023-10-10,30,PlayStation 5
1920,James Jones,Male,2024-02-13,18,PlayStation 4
1921,Jessica Taylor,Female,2024-08-05,45,Nintendo Switch
1922,Ashley Anderson,Female,2023-04-04,17,Xbox Series X
1923,Ashley Lopez,Other,2024-12-29,42,Xbox Series X
1924,Betty Martin,Female,2023-09-13,29,PlayStation 5
1925,Amanda White,Female,2024-01-29,30,PlayStation 5
1926,Joshua Brown,Male,2023-02-14,38,PlayStation 5
1927,David Rodriguez,Male,2023-10-26,33,PC
1928,Susan Robinson,Female,2024-07-20,29,PC
1929,Lisa Williams,Female,2024-05-31,19,Xbox Series X
1930,Mark Anderson,Male,2023-08-01,24,PlayStation 4
1931,John Anderson,Male,2024-10-16,18,Nintendo Switch
1932,Anthony Hernandez,Male,2023-07-19,28,Nintendo Switch
1933,John Smith,Male,2024-12-27,19,PlayStation 5
1934,Daniel Perez,Male,2024-05-11,30,Nintendo Switch
1935,Robert Williams,Male,2023-09-06,37,Nintendo Switch
1936,William Thomas,Male,2023-06-15,42,PlayStation 5
1937,Mary Martin,Female,2023-10-29,21,PC
1938,Andrew White,Male,2023-03-21,21,PC
1939,Sarah Jones,Female,2023-07-02,27,PlayStation 5
1940,John Lewis,Male,2023-08-10,33,Nintendo Switch
1941,Patricia Clark,Female,2024-06-19,41,PC
1942,Anthony Thompson,Male,2023-02-23,30,PlayStation 4
1943,James Johnson,Male,2023-07-26,28,PlayStation 5
1944,Lisa Robinson,Female,2023-04-04,22,PC
1945,Mark Smith,Male,2023-07-16,26,PC
1946,Joseph Lewis,Male,2024-11-11,41,PlayStation 5
1947,David Johnson,Male,2023-04-21,32,Xbox Series X
1948,Daniel Moore,Male,2024-10-01,22,PlayStation 5
1949,Andrew Gonzalez,Male,2023-08-26,19,PlayStation 5
1950,Michael Lopez,Male,2023-01-16,21,Nintendo Switch
1951,Daniel Smith,Male,2024-04-14,22,PlayStation 5
1952,Robert Perez,Male,2024-09-30,36,Xbox Series X
1953,John Williams,Male,2023-11-05,29,PlayStation 4
1954,Kimberly Brown,Female,2024-08-05,33,PlayStation 5
1955,Thomas Brown,Male,2024-10-08,26,Nintendo Switch
1956,William Hernandez,Male,2024-12-05,36,Xbox Series X
1957,Steven Williams,Male,2024-09-15,16,PlayStation 4
1958,Donald Gonzalez,Female,2023-08-27,36,PlayStation 4
1959,Michelle Thompson,Female,2023-01-22,23,PlayStation 4
1960,Linda Martinez,Female,2024-03-14,39,PlayStation 5
1961,Amanda Williams,Female,2024-01-19,20,Nintendo Switch
1962,Charles Miller,Male,2023-07-29,28,PC
1963,Jessica Robinson,Female,2024-03-30,35,Xbox Series X
1964,William Rodriguez,Male,2023-02-10,36,PlayStation 4
1965,Mark Lee,Male,2023-01-25,40,PlayStation 5
1966,Nancy Hernandez,Female,2024-07-06,22,PC
1967,Jessica Sanchez,Female,2023-08-16,38,PlayStation 4
1968,Anthony Taylor,Male,2024-03-28,21,PC
1969,Robert Ramirez,Male,2023-07-17,18,PC
1970,Elizabeth Miller,Female,2023-06-27,18,PlayStation 4
1971,Emily Clark,Female,2024-06-03,23,PC
1972,Sandra White,Female,2023-06-18,25,PlayStation 5
1973,Jessica Wilson,Female,2023-09-12,35,Xbox Series X
1974,Charles Jackson,Male,2023-07-26,36,Xbox Series X
1975,Steven Williams,Male,2024-01-22,28,PlayStation 5
1976,Steven Anderson,Female,2024-09-16,32,Nintendo Switch
1977,Elizabeth Clark,Female,2024-01-26,16,Nintendo Switch
1978,Jennifer Harris,Female,2024-07-04,35,PlayStation 5
1979,Emily White,Female,2024-01-25,24,Nintendo Switch
1980,Karen Anderson,Female,2024-07-29,28,PlayStation 4
1981,Steven Williams,Male,2024-04-25,20,PlayStation 5
1982,Elizabeth Robinson,Other,2023-01-14,16,PlayStation 4
1983,Lisa Thomas,Female,2024-03-01,45,Nintendo Switch
1984,Lisa Gonzalez,Female,2024-10-18,25,PlayStation 4
1985,Robert Wilson,Male,2023-05-08,45,Nintendo Switch
1986,Joshua Garcia,Male,2024-03-22,40,Xbox Series X
1987,Matthew Taylor,Male,2024-10-12,31,Xbox Series X
1988,Patricia Lee,Female,2024-03-10,45,PlayStation 5
1989,Jessica Thomas,Female,2024-01-06,45,PC
1990,Elizabeth Rodriguez,Female,2024-11-28,30,PlayStation 5
1991,Thomas Davis,Male,2024-11-09,34,PlayStation 5
1992,James Brown,Male,2024-10-21,18,Nintendo Switch
1993,Betty Thompson,Female,2023-03-24,44,PlayStation 4
1994,Richard Lewis,Female,2024-03-13,21,Xbox Series X
1995,Karen Taylor,Female,2024-01-27,37,PlayStation 4
1996,Karen White,Female,2023-04-02,40,PC
1997,Joshua Harris,Male,2023-05-27,42,Xbox Series X
1998,Susan Robinson,Female,2024-12-16,28,Xbox Series X
1999,James Garcia,Male,2023-04-10,16,PC
2000,Mark Taylor,Male,2023-10-23,36,Nintendo Switch
